Time, WP_X, WP_Y, WP_Z, WP_Yaw, WP_Pitch, WP_Roll, Velocity, Car_X, Car_Y, Car_Z, Car_Yaw, Car_Pitch, Car_Roll
22.0000818669796, -106.02326202392578, -84.5541763305664, 0.0, 0.020226458087563515, 360.0, 0.0, 3.0, -108.48601531982422, -84.55766296386719, 0.00028963087243027985, 0.07430081814527512, -0.017273547127842903, 6.692727765766904e-05
22.333416044712067, -105.87326049804688, -84.55412292480469, 0.0, 0.0, 360.0, 0.0, 3.0, -108.30821228027344, -84.5574722290039, 0.00028963087243027985, 0.07310835272073746, -0.017389660701155663, 6.482085154857486e-05
22.6667503118515, -105.72325897216797, -84.55406188964844, 0.0, 0.02367887645959854, 360.0, 0.0, 3.0, -108.13338470458984, -84.5572738647461, 0.0002898979000747204, 0.07341239601373672, -0.016269510611891747, -0.000213623046875
23.000084340572357, -105.57325744628906, -84.55400085449219, 0.0, 0.025262687355279922, 360.0, 0.0, 3.0, -107.9603500366211, -84.55707550048828, 0.00029077529325149953, 0.07404599338769913, -0.013120792806148529, -0.00018310545419808477
23.33341783285141, -105.42325592041016, -84.55392456054688, 0.0, 0.03008599765598774, 360.0, 0.0, 3.0, -107.78836822509766, -84.556884765625, 0.0002917289675679058, 0.07467630505561829, -0.009678377769887447, -0.00012207029067212716
23.666751861572266, -105.27325439453125, -84.55384826660156, 0.0, 0.03217056393623352, 360.0, 0.0, 3.0, -107.61705780029297, -84.55668640136719, 0.0002924918953794986, 0.07530197501182556, -0.006837018765509129, -9.155272709904239e-05
24.000085800886154, -105.12325286865234, -84.55374908447266, 0.0, 0.04001222923398018, 360.0, 0.0, 3.0, -107.44622802734375, -84.5564956665039, 0.00029306410579010844, 0.07592392712831497, -0.004815283231437206, -6.103515261202119e-05
24.33341944217682, -104.97325134277344, -84.55364227294922, 0.0, 0.03884751722216606, 360.0, 0.0, 3.0, -107.2757797241211, -84.5562973022461, 0.00029340744367800653, 0.07654447108507156, -0.0034492453560233116, -6.103515261202119e-05
24.66675293445587, -104.82324981689453, -84.55354309082031, 0.0, 0.04146970063447952, 360.0, 0.0, 3.0, -107.10564422607422, -84.55609893798828, 0.0002936363162007183, 0.07716277986764908, -0.002588641596958041, -3.0517576306010596e-05
25.000087559223175, -104.67324829101562, -84.55343627929688, 0.0, 0.042217593640089035, 360.0, 0.0, 3.0, -106.93579864501953, -84.55587005615234, 0.00029378890758380294, 0.07778042554855347, -0.0020490565802901983, -3.0517576306010596e-05
